path,sentence
common_voice_id_24016090.mp3,pernah ke meksiko
common_voice_id_24016091.mp3,saya tidak pernah tidur siang setiap hari
common_voice_id_25963706.mp3,mcpeak dan istrinya elynor saat ini tinggal di danau oswego oregon
common_voice_id_25963707.mp3,hodges meninggalkan band tak lama sebelum album pertama mereka direkam
common_voice_id_25963708.mp3,meta analisis menemukan hubungan signifikan antara lemak yang tersaturasi dan tingkat kolesterol serum
common_voice_id_25963709.mp3,fakta bahwa kau dapat menulis persamaan dengan caramu tidak berarti kau harus melakukannya
common_voice_id_25963710.mp3,tamala telah berkolaborasi dengan legenda punkrock los angeles exene cervenka dan phranc
common_voice_id_19635470.mp3,pesawat terbang cepat dan praktis
common_voice_id_19635472.mp3,saya ingin main
common_voice_id_19635476.mp3,di kelas ada meja dan kursi
common_voice_id_19635479.mp3,saya menelepon rumah tetapi tidak ada siapasiapa
common_voice_id_19635481.mp3,tom tidak tahu banyak tentang indonesia
common_voice_id_19480747.mp3,saya sudah makan siang di kantin
common_voice_id_19480748.mp3,saya akan datang lagi nanti
common_voice_id_19480749.mp3,tolong berikan saya kartu kreditmu
common_voice_id_19480750.mp3,alam itu kejam
common_voice_id_19480752.mp3,suara pesawat pun terdengar
common_voice_id_24997359.mp3,kamu ke mana saja
common_voice_id_24997360.mp3,mary memiliki ketertarikan dalam bahasa jepang dan sejarah
common_voice_id_24997361.mp3,nikmati pekerjaanmu
common_voice_id_24997362.mp3,lompatlah setinggi mungkin
common_voice_id_24997364.mp3,guru itu mengumpulkan para siswa di aula
common_voice_id_24016687.mp3,ayo pergi ke pusat perbelanjaan nanti malam
common_voice_id_24016688.mp3,kamu pernah keluar negeri
common_voice_id_24016689.mp3,tidak mungkin aku menginterogasi
common_voice_id_24016690.mp3,saya ingin membeli laptop baru dengan harga murah
common_voice_id_24016691.mp3,kamus identik dengan tebal berat dan mahal
common_voice_id_19462330.mp3,rencana kita telah gagal
common_voice_id_19462331.mp3,tom mungkin tidak akan pernah menjadi terkenal
common_voice_id_19462332.mp3,saya ingin pergi ke luar negeri suatu hari nanti
common_voice_id_19462333.mp3,pak matsui tinggal di kota yang tenang
common_voice_id_19462335.mp3,ibu dan ayah memberikan aku sepeda
common_voice_id_22146951.mp3,saya menulis nama dan alamat di formulir ini
common_voice_id_22146953.mp3,anakanak suka menonton televisi
common_voice_id_22146955.mp3,saya sudah kenyang terima kasih
common_voice_id_22146956.mp3,langit menjadi sedikit mendung
common_voice_id_22146958.mp3,dia membuka surat itu dengan cepat
common_voice_id_24018260.mp3,pak sofyan orangnya tidak suka marahmarah
common_voice_id_24018261.mp3,selamat datang di san fransisco
common_voice_id_24018262.mp3,tidak aku tidak suka coklat
common_voice_id_24018263.mp3,motor dan mobil boleh memasuki lahan parkir itu
common_voice_id_24018264.mp3,youtube sekarang sudah mengalahkan pamor televisi nasional
common_voice_id_30272783.mp3,dia terpeleset saat sedang menyeberang jalan
common_voice_id_30272784.mp3,maafkan saya saya tidak dapat pergi
common_voice_id_30272786.mp3,apakah ada pilihan lain
common_voice_id_30272788.mp3,politik bikin gila
common_voice_id_30272791.mp3,saya menerima baju dari teman pada hari ulang tahun saya
common_voice_id_24963728.mp3,harus melewati dua buah terowongan salah satunya adalah terowongan yg akan kami masuki
common_voice_id_24963729.mp3,manjemen limbah pabrik belum dilakukan dengan baik di indonesia
common_voice_id_24963730.mp3,tulis alamatmu di sini
common_voice_id_24963731.mp3,ini mengejutkan
common_voice_id_24963732.mp3,darimana saya mendapatkan barang itu
common_voice_id_23405682.mp3,pernahkah kamu ke amerika
common_voice_id_23405683.mp3,kamu tidak harus datang besok
common_voice_id_23405684.mp3,aku berjalanjalan di taman
common_voice_id_23405685.mp3,dari mana kamu
common_voice_id_23405686.mp3,tadi kamu di mana
common_voice_id_21683075.mp3,seseorang mengetuk pintu
common_voice_id_21683076.mp3,minggu depan saya berencana memotong rambut di salon
common_voice_id_21683077.mp3,duduklah di sana
common_voice_id_21683079.mp3,astronomi merupakan hobi yang mahal
common_voice_id_21683080.mp3,aku mau belajar bahasa arab
common_voice_id_24971214.mp3,masakan ini kelihatannya tidak enak
common_voice_id_24971215.mp3,bagaimana rasanya hidup di jakarta
common_voice_id_24971216.mp3,transportasi di jakarta makin bagus
common_voice_id_24971217.mp3,contoh katakata kotor kotor
common_voice_id_24971218.mp3,merajut dapat merupakan hobi yang mahal
common_voice_id_37439352.mp3,dia meninggalkan warisan yang banyak untuk anak perempuannya
common_voice_id_37439355.mp3,saya selalu belanja di supermarket ini
common_voice_id_37439362.mp3,aku sangat mencintainya aku akan rela mati untuknya
common_voice_id_37439364.mp3,anak itu bilang bahwa taksi tersebut telah lenyap di dalam kabut
common_voice_id_37439372.mp3,anggur adalah pencemooh minuman keras adalah pembuat ribut dan siapa disesatkan olehnya tidaklah berhikmat
common_voice_id_24015262.mp3,tom kesulitan dalam membuat keputusan
common_voice_id_24015263.mp3,kemarin aku makan gadogado
common_voice_id_24015264.mp3,ada lima puluh orang di dalam ruangan ini
common_voice_id_24015265.mp3,di australia sedang musim dingin
common_voice_id_24015266.mp3,tidak boleh ada diskriminasi
common_voice_id_21353539.mp3,setiap bulan saya menulis surat untuk teman di luar negeri
common_voice_id_21353540.mp3,dapatkah dia berbicara bahasa inggris
common_voice_id_21353541.mp3,tidak boleh menggunakan barang yang ada di sana
common_voice_id_21353543.mp3,saya tinggal di sini sejak lama
common_voice_id_21353545.mp3,bahasa inggris juga dipelajari di cina
common_voice_id_19668011.mp3,paris adalah kota tercantik di dunia
common_voice_id_19668012.mp3,dia harus datang kerumahmu setelah satu jam
common_voice_id_19668013.mp3,pak kimura memberikan kue kepada saya
common_voice_id_19668014.mp3,di bawah kursi ada kucing
common_voice_id_19668015.mp3,dia yang berfikir telah cukup belajar maka dia tidak belajar apapun
common_voice_id_24806041.mp3,transportasi di jakarta makin bagus
common_voice_id_24806042.mp3,wah info yang menyesatkan nih
common_voice_id_24806043.mp3,kerjain aja pelanpelan hahaha
common_voice_id_24806044.mp3,akan saya jelaskan
common_voice_id_24806045.mp3,makanlah sayur agar tumbuh besar dan kuat
common_voice_id_24304184.mp3,gadis itu datang menari ke arahku
common_voice_id_24304185.mp3,saya duduk di kursi dan bercerita
common_voice_id_24304186.mp3,silakan duduk di sini
common_voice_id_24304187.mp3,saat besar nanti aku ingin menjadi raja
common_voice_id_24304188.mp3,beritahu saya kenapa dia menangis
common_voice_id_21085184.mp3,dia tidak muda
common_voice_id_21085186.mp3,anda mau yang mana
common_voice_id_21085187.mp3,dia berjalan di depan kami dengan penuh semangat
common_voice_id_21085188.mp3,mereka memborgol tom
common_voice_id_21085189.mp3,sepertinya ayahnya sedang di luar negeri
common_voice_id_23760466.mp3,aku dengar sesuatu jatuh ke tanah
common_voice_id_23760467.mp3,kalau aku jadi kamu aku akan pulang dan beristirahat
common_voice_id_23760468.mp3,aku akan jawab dalam satu atau dua hari
common_voice_id_23760469.mp3,apa yang kamu lakukan saat luang
common_voice_id_23760470.mp3,buku siapa ini
common_voice_id_30525914.mp3,ada jalan rahasia di sebelah kiri
common_voice_id_30525915.mp3,jalanan sepi dari kendaraan
common_voice_id_30525919.mp3,saya sedang mencari dompet hitam seperti ini
common_voice_id_30525943.mp3,dilarang buang sampah sembarangan
common_voice_id_30525945.mp3,warna rambut pak kimura coklat
common_voice_id_23760295.mp3,dia masih di bawah umur
common_voice_id_23760296.mp3,nasi goreng biasanya dijual oleh pedagang diwaktu malam hari
common_voice_id_23760297.mp3,saya tidak suka cokelat
common_voice_id_23760298.mp3,mulai bulan depan aku sudah tidak bekerja di perusahaan ini
common_voice_id_23760299.mp3,maukah kalian tinggal di sini sementara
common_voice_id_20952817.mp3,tom merasa seperti sedang tidak belajar
common_voice_id_20952818.mp3,bila aku katakan pada ibuku dia akan kuatir maka aku tidak berfikir untuk mengatakannya
common_voice_id_20952819.mp3,cintamu adalah semua yang aku mau
common_voice_id_20952820.mp3,itu adalah lukisan yang tua
common_voice_id_20952821.mp3,buah segar baik untuk kesehatan
common_voice_id_35076028.mp3,kalau bukan kampanye namanya apa dong
common_voice_id_35076098.mp3,pikir dulu lalu ngomong
common_voice_id_35076101.mp3,dia anak nakal
common_voice_id_35076102.mp3,kau akan menjadi lebih kuat bila kamu latihan
common_voice_id_35076123.mp3,kenapa kau datang ke jepang
common_voice_id_27241280.mp3,aku tidak ragu namun belum siap saja
common_voice_id_27241300.mp3,tas yang besar praktis
common_voice_id_27241302.mp3,aku lebih suka menulis novel daripada membacanya
common_voice_id_27241320.mp3,wah info yang menyesatkan nih
common_voice_id_27241322.mp3,dalam berpolitik kita harus santun sekalipun berbeda pendapat
common_voice_id_23967332.mp3,saya sangat suka makan kue coklat
common_voice_id_23967333.mp3,sekilas sejarah tentang terowongan ini
common_voice_id_23967334.mp3,sepertinya sudah dihapus
common_voice_id_23967335.mp3,kami tidak tahu bahwa jadwal dokter gigi itu libur disaat hari rabu
common_voice_id_23967336.mp3,sesekali ikutlah acara kami
common_voice_id_24017269.mp3,kamu ke mana saja
common_voice_id_24017270.mp3,aku bisa menanam hasil yang baik
common_voice_id_24017271.mp3,slogan produk itu cukup menarik
common_voice_id_24017272.mp3,aku tidak menginginkan kecelakaan itu terjadi
common_voice_id_24017273.mp3,benci dengan hal yang terjadi saat ini
common_voice_id_23720063.mp3,kapan kamu akan kembali
common_voice_id_23720064.mp3,dia ketahuan mencuri uang perusahaan
common_voice_id_23720065.mp3,sudah jam tujuh
common_voice_id_23720066.mp3,pernah ke inggris
common_voice_id_23720067.mp3,apakah ada pertanyaan
common_voice_id_22366431.mp3,dua
common_voice_id_22366432.mp3,tiga
common_voice_id_22366433.mp3,iya
common_voice_id_22366434.mp3,enam
common_voice_id_22366435.mp3,tujuh
common_voice_id_24023124.mp3,pergi sana kau
common_voice_id_24023125.mp3,saya tidak punya tujuan hari ini
common_voice_id_24023126.mp3,hidup cuma sekali
common_voice_id_24023127.mp3,kalau seperti ini
common_voice_id_24023128.mp3,memisahkan sampah itu wajib
common_voice_id_22735770.mp3,dia jarang pergi ke gereja
common_voice_id_22735772.mp3,pengambilan sampah dilakukan tiga kali sepekan
common_voice_id_22735773.mp3,tom belum pernah melihat mary menari
common_voice_id_22735774.mp3,tom tadi mengakui kekalahannya
common_voice_id_22735775.mp3,dia benarbenar pintar ya
common_voice_id_24976978.mp3,dia ditemukan terbaring tidak sadar di lantai dapur
common_voice_id_24976979.mp3,ketika berbelanja saya menggunakan kartu
common_voice_id_24976980.mp3,sri biasa berjualan keliling
common_voice_id_24976981.mp3,aku hanya ingin tahu apakah kamu memperhatikan atau tidak
common_voice_id_24976982.mp3,pak rudi mempunyai lima orang anak empat cucu dan dua cicit
common_voice_id_19062442.mp3,apa kamu merasa bersalah
common_voice_id_19062443.mp3,di kelas ada komputer baru
common_voice_id_19062444.mp3,dia menulis surat untuk ibunya
common_voice_id_19062445.mp3,tak ada yang dapat merusak persahabatan sejati
common_voice_id_19062446.mp3,masakan prancis dimakan dengan menggunakan pisau dan garpu
common_voice_id_19424188.mp3,kejujuran bukan jaminan sukses
common_voice_id_19424189.mp3,dia mengajak tom pergi memancing
common_voice_id_19424190.mp3,orang yang ada di sana mungkin pak yamada
common_voice_id_19424191.mp3,pagi ini saya menonton acara berita di televisi
common_voice_id_19424192.mp3,dia memiliki banyak untang
common_voice_id_25933384.mp3,anggota ketiga dari krunya adalah liu wang
common_voice_id_25933385.mp3,meski begitu beberapa perusahaan italia membuat ruang merokok karena ada biaya tambahan
common_voice_id_25933387.mp3,benda apa yang menabraknya secara resmi tidak dikenali
common_voice_id_25933388.mp3,keakraban antara keduanya mempengaruhi bahasa yang digunakan
common_voice_id_25933389.mp3,giacomo merebut kembali putrinya dan raja menyatakan cintanya
common_voice_id_19698289.mp3,rumah baru saya sangat mudah dijangkau karena dekat stasiun
common_voice_id_19698290.mp3,saya mengerti bahwa hal itu tidak mudah bagi anda
common_voice_id_19698291.mp3,pintu lemari tersebut terbuka
common_voice_id_19698292.mp3,australia lebih kecil daripada amerika selatan
common_voice_id_19698293.mp3,saya belajar sejak tahun lalu
common_voice_id_26216960.mp3,buffy memberi tahunya tentang teori pemicu xander
common_voice_id_26216961.mp3,dia juga memelopori konsep jalur soft water dan peak water
common_voice_id_26216962.mp3,kirakira berlangsung selama satu jam
common_voice_id_26216963.mp3,ekornya panjang dan terbawa rendah dengan membentuk kurva ke arah atas di ujungnya
common_voice_id_26216964.mp3,dia sampai pada filosofi tanpa ilusi dan kepasrahan yang lucu
common_voice_id_25009703.mp3,omset untuk bulan ini anjlok
common_voice_id_25009704.mp3,dia meneruskan perusahaan ayahnya setelah ayahnya meninggal
common_voice_id_25009705.mp3,bisakah kamu meninggalkan aku sebentar saja
common_voice_id_25009706.mp3,apa kau percaya akan hal ini
common_voice_id_25009707.mp3,adakah toko bangunan yang terdekat dari sini
common_voice_id_21532228.mp3,di atas meja ada buku
common_voice_id_21532229.mp3,kalau memungkinkan saya akan kembali besok
common_voice_id_21532230.mp3,apakah kamu bisa mengecek tekanan bannya
common_voice_id_21532231.mp3,dia tinggal di hutan seorang diri
common_voice_id_21532232.mp3,dia tidak bicara sepatah kata pun
common_voice_id_19675702.mp3,tom bilang dia tidak ingin belajar bahasa perancis
common_voice_id_19675703.mp3,abbot membunuh mary
common_voice_id_19675704.mp3,saya dapat menemukan rumahnya dengan mudah
common_voice_id_19675705.mp3,tidak ada radio pada saat itu
common_voice_id_19675707.mp3,siapakah pria itu
common_voice_id_21930680.mp3,dia mengambil daging dari piring
common_voice_id_21930681.mp3,shougongsha adalah teknik dari cina kuno yang digunakan untuk membuktikan keperawanan seorang wanita
common_voice_id_21930682.mp3,pak tanaka bukan murid
common_voice_id_21930683.mp3,jika anda mendaftar di facebook informasi pendaftaran akan dikirim ke agen intelejen
common_voice_id_21930684.mp3,ada sebuah meja di ruangan ini
common_voice_id_22708804.mp3,saya menulis nama di amplop
common_voice_id_22708805.mp3,tom berkata dia sedang berusaha berhenti merokok
common_voice_id_22708806.mp3,lebih baik tinggal di rumah daripada pergi keluar
common_voice_id_22708807.mp3,di depan rumah ada kucing
common_voice_id_22708808.mp3,dia memberikannya segala hal yang ia minta
common_voice_id_24991416.mp3,aku baru kembali
common_voice_id_24991417.mp3,oh begitu ya
common_voice_id_24991418.mp3,dia berhasil meraih gelar ahli madya
common_voice_id_24991419.mp3,tugas saya belom kelar
common_voice_id_24991420.mp3,pak kimura membuat tujuh buah kue
common_voice_id_27244693.mp3,kita tidak dapat lepas dari masa lalu
common_voice_id_27244694.mp3,saya kehilangan dompet saya
common_voice_id_27244716.mp3,apakah ini anak lakilakimu betty
common_voice_id_27244728.mp3,selamat siang
common_voice_id_27244839.mp3,aku masih ngantuk
common_voice_id_24015823.mp3,kamu mau pergi ke mana
common_voice_id_24015824.mp3,saya mohon maaf atas semua kesalahan saya
common_voice_id_24015825.mp3,sudah kukatakan bahwa toko itu libur setiap hari rabu
common_voice_id_24015826.mp3,aku tidak menginginkan kecelakaan itu terjadi
common_voice_id_24015827.mp3,mereka ingin menunjukkan identitas
common_voice_id_22794281.mp3,aku sakit kepala
common_voice_id_22794282.mp3,tom mencuri cincinnya
common_voice_id_22794283.mp3,maria mengeluarkan banyak uang untuk pakaian
common_voice_id_22794284.mp3,ini tasnya
common_voice_id_22794285.mp3,bima sakti besar
common_voice_id_24097369.mp3,presiden meresmikan jembatan penghubung antar pulau
common_voice_id_24097370.mp3,dalamnya terowongan ini mungkin tak sampai tiga ratus meter
common_voice_id_24097371.mp3,aku tidak suka cara dia memperlakukan orang lain
